recom_id,product_id,category1,category2,gender,height,weight,keyword,size
2291,MMCTL502-WH,상의,긴소매 티셔츠,남자,180,90,적당함,XL 
2292,MMCTL502-WH,상의,긴소매 티셔츠,남자,183,72,적당함,XL 
2293,MMCTL502-WH,상의,긴소매 티셔츠,남자,181,63,적당함,L 
2294,MMCTL502-WH,상의,긴소매 티셔츠,남자,180,85,적당함,2XL 
2295,MMCTL502-WH,상의,긴소매 티셔츠,남자,167,55,적당함,S 
2296,MMCTL502-WH,상의,긴소매 티셔츠,남자,173,67,적당함,M 
2297,MMCTL502-WH,상의,긴소매 티셔츠,여자,161,55,적당함,M 
2298,MMCTL502-WH,상의,긴소매 티셔츠,남자,179,73,적당함,L 
2299,MMCTL502-WH,상의,긴소매 티셔츠,남자,175,84,적당함,2XL 
2300,MMCTL502-WH,상의,긴소매 티셔츠,남자,178,68,적당함,L 
896,MMCNP202-WC,바지,데님 팬츠,남자,178,90,적당함,38 
897,MMCNP202-WC,바지,데님 팬츠,남자,169,78,적당함,31 
898,MMCNP202-WC,바지,데님 팬츠,남자,181,70,적당함,30 
899,MMCNP202-WC,바지,데님 팬츠,남자,175,90,적당함,42 
900,MMCNP202-WC,바지,데님 팬츠,남자,181,70,적당함,31 
901,MMCNP202-WC,바지,데님 팬츠,남자,176,68,적당함,31 
902,MMCNP202-WC,바지,데님 팬츠,남자,179,77,큼,32 
903,MMCNP202-WC,바지,데님 팬츠,남자,167,58,적당함,29 
904,MMCNP202-WC,바지,데님 팬츠,남자,175,88,적당함,32 
905,MMCNP202-WC,바지,데님 팬츠,남자,181,96,적당함,34 
906,MMCNP202-WC,바지,데님 팬츠,남자,181,90,큼,38 
907,MMCNP202-WC,바지,데님 팬츠,남자,171,63,적당함,32 
908,MMCNP202-WC,바지,데님 팬츠,남자,166,56,적당함,27 
909,MMCNP202-WC,바지,데님 팬츠,남자,167,65,큼,30 
910,MMCNP202-WC,바지,데님 팬츠,남자,184,90,적당함,34 
911,MMCNP202-WC,바지,데님 팬츠,남자,172,88,큼,38 
912,MMCNP202-WC,바지,데님 팬츠,남자,181,85,적당함,33 
913,MMCNP202-WC,바지,데님 팬츠,남자,168,78,적당함,31 
914,MMCNP202-WC,바지,데님 팬츠,여자,160,60,큼,27 
915,MMCNP202-WC,바지,데님 팬츠,남자,187,90,적당함,36 
916,MMCNP202-WC,바지,데님 팬츠,남자,180,85,적당함,33 
917,MMCNP202-WC,바지,데님 팬츠,남자,177,77,적당함,30 
918,MMCNP202-WC,바지,데님 팬츠,남자,177,101,적당함,40 
919,MMCNP202-WC,바지,데님 팬츠,남자,179,80,적당함,32 
920,MMCNP202-WC,바지,데님 팬츠,남자,170,104,큼,38 
921,MMCNP202-WC,바지,데님 팬츠,남자,183,70,적당함,30 
922,MMCNP202-WC,바지,데님 팬츠,여자,187,135,적당함,36 
923,MMCNP202-WC,바지,데님 팬츠,남자,185,80,큼,33 
924,MMCNP202-WC,바지,데님 팬츠,남자,183,105,적당함,38 
925,MMCNP202-WC,바지,데님 팬츠,남자,174,84,적당함,36 
926,MMCNP202-WC,바지,데님 팬츠,남자,168,57,적당함,26 
927,MMCNP202-WC,바지,데님 팬츠,남자,178,78,적당함,32 
928,MMCNP202-WC,바지,데님 팬츠,남자,182,95,적당함,36 
929,MMCNP202-WC,바지,데님 팬츠,남자,182,74,적당함,30 
930,MMCNP202-WC,바지,데님 팬츠,남자,165,58,적당함,26 
931,MMCNP202-WC,바지,데님 팬츠,남자,175,77,적당함,31 
932,MMCNP202-WC,바지,데님 팬츠,남자,174,65,적당함,29 
933,MMCNP202-WC,바지,데님 팬츠,남자,184,75,큼,32 
934,MMCNP202-WC,바지,데님 팬츠,남자,167,64,적당함,28 
935,MMCNP202-WC,바지,데님 팬츠,남자,170,73,적당함,31 
2301,MMCNP202-WC,바지,데님 팬츠,남자,178,90,적당함,38 
2302,MMCNP202-WC,바지,데님 팬츠,남자,169,78,적당함,31 
2303,MMCNP202-WC,바지,데님 팬츠,남자,181,70,적당함,30 
2304,MMCNP202-WC,바지,데님 팬츠,남자,175,90,적당함,42 
2305,MMCNP202-WC,바지,데님 팬츠,남자,181,70,적당함,31 
2306,MMCNP202-WC,바지,데님 팬츠,남자,176,68,적당함,31 
2307,MMCNP202-WC,바지,데님 팬츠,남자,179,77,큼,32 
2308,MMCNP202-WC,바지,데님 팬츠,남자,167,58,적당함,29 
2309,MMCNP202-WC,바지,데님 팬츠,남자,175,88,적당함,32 
2310,MMCNP202-WC,바지,데님 팬츠,남자,181,96,적당함,34 
2311,MMCNP202-WC,바지,데님 팬츠,남자,181,90,큼,38 
2312,MMCNP202-WC,바지,데님 팬츠,남자,171,63,적당함,32 
2313,MMCNP202-WC,바지,데님 팬츠,남자,166,56,적당함,27 
2314,MMCNP202-WC,바지,데님 팬츠,남자,167,65,큼,30 
2315,MMCNP202-WC,바지,데님 팬츠,남자,184,90,적당함,34 
2316,MMCNP202-WC,바지,데님 팬츠,남자,172,88,큼,38 
2317,MMCNP202-WC,바지,데님 팬츠,남자,181,85,적당함,33 
2318,MMCNP202-WC,바지,데님 팬츠,남자,168,78,적당함,31 
2319,MMCNP202-WC,바지,데님 팬츠,여자,160,60,큼,27 
2320,MMCNP202-WC,바지,데님 팬츠,남자,187,90,적당함,36 
2321,MMCNP202-WC,바지,데님 팬츠,남자,180,85,적당함,33 
2322,MMCNP202-WC,바지,데님 팬츠,남자,177,77,적당함,30 
2323,MMCNP202-WC,바지,데님 팬츠,남자,177,101,적당함,40 
2324,MMCNP202-WC,바지,데님 팬츠,남자,179,80,적당함,32 
2325,MMCNP202-WC,바지,데님 팬츠,남자,170,104,큼,38 
2326,MMCNP202-WC,바지,데님 팬츠,남자,183,70,적당함,30 
2327,MMCNP202-WC,바지,데님 팬츠,여자,187,135,적당함,36 
2328,MMCNP202-WC,바지,데님 팬츠,남자,185,80,큼,33 
2329,MMCNP202-WC,바지,데님 팬츠,남자,183,105,적당함,38 
2330,MMCNP202-WC,바지,데님 팬츠,남자,174,84,적당함,36 
2331,MMCNP202-WC,바지,데님 팬츠,남자,168,57,적당함,26 
2332,MMCNP202-WC,바지,데님 팬츠,남자,178,78,적당함,32 
2333,MMCNP202-WC,바지,데님 팬츠,남자,182,95,적당함,36 
2334,MMCNP202-WC,바지,데님 팬츠,남자,182,74,적당함,30 
2335,MMCNP202-WC,바지,데님 팬츠,남자,165,58,적당함,26 
2336,MMCNP202-WC,바지,데님 팬츠,남자,175,77,적당함,31 
2337,MMCNP202-WC,바지,데님 팬츠,남자,174,65,적당함,29 
2338,MMCNP202-WC,바지,데님 팬츠,남자,184,75,큼,32 
2339,MMCNP202-WC,바지,데님 팬츠,남자,167,64,적당함,28 
2340,MMCNP202-WC,바지,데님 팬츠,남자,170,73,적당함,31 
936,MMCNP202-SB,바지,데님 팬츠,남자,176,84,적당함,34 
937,MMCNP202-SB,바지,데님 팬츠,남자,177,69,적당함,33 
938,MMCNP202-SB,바지,데님 팬츠,남자,174,66,적당함,29 
939,MMCNP202-SB,바지,데님 팬츠,여자,185,74,적당함,32 
940,MMCNP202-SB,바지,데님 팬츠,남자,182,98,적당함,36 
941,MMCNP202-SB,바지,데님 팬츠,남자,176,90,작음,34 
942,MMCNP202-SB,바지,데님 팬츠,남자,187,135,적당함,42 
943,MMCNP202-SB,바지,데님 팬츠,남자,174,74,적당함,30 
944,MMCNP202-SB,바지,데님 팬츠,남자,179,85,적당함,36 
945,MMCNP202-SB,바지,데님 팬츠,남자,174,85,적당함,33 
946,MMCNP202-SB,바지,데님 팬츠,남자,182,78,적당함,32 
947,MMCNP202-SB,바지,데님 팬츠,남자,188,98,적당함,34 
948,MMCNP202-SB,바지,데님 팬츠,남자,177,73,적당함,30 
949,MMCNP202-SB,바지,데님 팬츠,남자,177,101,적당함,40 
950,MMCNP202-SB,바지,데님 팬츠,남자,178,65,적당함,28 
2341,MMCNP202-SB,바지,데님 팬츠,남자,176,84,적당함,34 
2342,MMCNP202-SB,바지,데님 팬츠,남자,177,69,적당함,33 
2343,MMCNP202-SB,바지,데님 팬츠,남자,174,66,적당함,29 
2344,MMCNP202-SB,바지,데님 팬츠,여자,185,74,적당함,32 
2345,MMCNP202-SB,바지,데님 팬츠,남자,182,98,적당함,36 
2346,MMCNP202-SB,바지,데님 팬츠,남자,176,90,작음,34 
2347,MMCNP202-SB,바지,데님 팬츠,남자,187,135,적당함,42 
2348,MMCNP202-SB,바지,데님 팬츠,남자,174,74,적당함,30 
2349,MMCNP202-SB,바지,데님 팬츠,남자,179,85,적당함,36 
2350,MMCNP202-SB,바지,데님 팬츠,남자,174,85,적당함,33 
2351,MMCNP202-SB,바지,데님 팬츠,남자,182,78,적당함,32 
2352,MMCNP202-SB,바지,데님 팬츠,남자,188,98,적당함,34 
2353,MMCNP202-SB,바지,데님 팬츠,남자,177,73,적당함,30 
2354,MMCNP202-SB,바지,데님 팬츠,남자,177,101,적당함,40 
2355,MMCNP202-SB,바지,데님 팬츠,남자,178,65,적당함,28 
951,MMCPC505-DG,바지,기타 바지,남자,171,65,적당함,28 
952,MMCPC505-DG,바지,기타 바지,남자,187,80,적당함,34 
953,MMCPC505-DG,바지,기타 바지,남자,170,65,적당함,28 
954,MMCPC505-DG,바지,기타 바지,남자,183,73,적당함,32 
955,MMCPC505-DG,바지,기타 바지,남자,184,80,적당함,32 
956,MMCPC505-DG,바지,기타 바지,남자,177,73,적당함,30 
957,MMCPC505-DG,바지,기타 바지,남자,178,86,적당함,30 
958,MMCPC505-DG,바지,기타 바지,남자,177,75,큼,32 
959,MMCPC505-DG,바지,기타 바지,남자,180,100,적당함,34 
960,MMCPC505-DG,바지,기타 바지,남자,179,68,적당함,32 
961,MMCPC505-DG,바지,기타 바지,남자,175,70,적당함,30 
962,MMCPC505-DG,바지,기타 바지,남자,178,70,적당함,30 
963,MMCPC505-DG,바지,기타 바지,남자,181,76,적당함,32 
964,MMCPC505-DG,바지,기타 바지,남자,183,80,적당함,32 
965,MMCPC505-DG,바지,기타 바지,남자,182,79,적당함,30 
966,MMCPC505-DG,바지,기타 바지,남자,170,62,적당함,28 
967,MMCPC505-DG,바지,기타 바지,남자,173,68,적당함,30 
968,MMCPC505-DG,바지,기타 바지,여자,164,60,적당함,28 
969,MMCPC505-DG,바지,기타 바지,남자,179,75,적당함,32 
970,MMCPC505-DG,바지,기타 바지,남자,186,100,적당함,34 
971,MMCPC505-DG,바지,기타 바지,남자,180,68,적당함,28 
972,MMCPC505-DG,바지,기타 바지,남자,177,67,적당함,30 
973,MMCPC505-DG,바지,기타 바지,남자,173,99,적당함,34 
974,MMCPC505-DG,바지,기타 바지,남자,180,70,적당함,30 
975,MMCPC505-DG,바지,기타 바지,남자,181,64,적당함,28 
976,MMCPC505-DG,바지,기타 바지,남자,174,63,적당함,28 
977,MMCPC505-DG,바지,기타 바지,남자,183,91,적당함,34 
978,MMCPC505-DG,바지,기타 바지,남자,179,82,적당함,34 
979,MMCPC505-DG,바지,기타 바지,남자,181,90,적당함,32 
980,MMCPC505-DG,바지,기타 바지,남자,170,80,적당함,34 
981,MMCPC505-DG,바지,기타 바지,남자,177,66,적당함,30 
982,MMCPC505-DG,바지,기타 바지,남자,179,80,적당함,32 
983,MMCPC505-DG,바지,기타 바지,남자,173,72,적당함,30 
984,MMCPC505-DG,바지,기타 바지,남자,175,65,적당함,28 
985,MMCPC505-DG,바지,기타 바지,남자,183,86,큼,34 
986,MMCPC505-DG,바지,기타 바지,남자,185,75,적당함,30 
987,MMCPC505-DG,바지,기타 바지,남자,188,90,적당함,38 
988,MMCPC505-DG,바지,기타 바지,남자,170,57,적당함,28 
989,MMCPC505-DG,바지,기타 바지,남자,177,72,적당함,30 
990,MMCPC505-DG,바지,기타 바지,남자,181,83,적당함,32 
991,MMCPC505-DG,바지,기타 바지,남자,181,100,적당함,36 
992,MMCPC505-DG,바지,기타 바지,남자,184,84,적당함,34 
993,MMCPC505-DG,바지,기타 바지,남자,178,75,적당함,32 
994,MMCPC505-DG,바지,기타 바지,남자,176,80,큼,34 
995,MMCPC505-DG,바지,기타 바지,남자,179,76,적당함,30 
996,MMCPC505-DG,바지,기타 바지,남자,177,66,적당함,30 
997,MMCPC505-DG,바지,기타 바지,남자,174,70,적당함,32 
998,MMCPC505-DG,바지,기타 바지,남자,175,62,적당함,28 
999,MMCPC505-DG,바지,기타 바지,남자,173,63,적당함,30 
1000,MMCPC505-DG,바지,기타 바지,남자,186,82,적당함,34 
1001,MMCPC505-DG,바지,기타 바지,남자,180,78,적당함,30 
1002,MMCPC505-DG,바지,기타 바지,남자,173,80,적당함,30 
2356,MMCPC505-DG,바지,기타 바지,남자,171,65,적당함,28 
2357,MMCPC505-DG,바지,기타 바지,남자,187,80,적당함,34 
2358,MMCPC505-DG,바지,기타 바지,남자,170,65,적당함,28 
2359,MMCPC505-DG,바지,기타 바지,남자,183,73,적당함,32 
2360,MMCPC505-DG,바지,기타 바지,남자,184,80,적당함,32 
2361,MMCPC505-DG,바지,기타 바지,남자,177,73,적당함,30 
2362,MMCPC505-DG,바지,기타 바지,남자,178,86,적당함,30 
2363,MMCPC505-DG,바지,기타 바지,남자,177,75,큼,32 
2364,MMCPC505-DG,바지,기타 바지,남자,180,100,적당함,34 
2365,MMCPC505-DG,바지,기타 바지,남자,179,68,적당함,32 
2366,MMCPC505-DG,바지,기타 바지,남자,175,70,적당함,30 
2367,MMCPC505-DG,바지,기타 바지,남자,178,70,적당함,30 
2368,MMCPC505-DG,바지,기타 바지,남자,181,76,적당함,32 
2369,MMCPC505-DG,바지,기타 바지,남자,183,80,적당함,32 
2370,MMCPC505-DG,바지,기타 바지,남자,182,79,적당함,30 
2371,MMCPC505-DG,바지,기타 바지,남자,170,62,적당함,28 
2372,MMCPC505-DG,바지,기타 바지,남자,173,68,적당함,30 
2373,MMCPC505-DG,바지,기타 바지,여자,164,60,적당함,28 
2374,MMCPC505-DG,바지,기타 바지,남자,179,75,적당함,32 
2375,MMCPC505-DG,바지,기타 바지,남자,186,100,적당함,34 
2376,MMCPC505-DG,바지,기타 바지,남자,180,68,적당함,28 
2377,MMCPC505-DG,바지,기타 바지,남자,177,67,적당함,30 
2378,MMCPC505-DG,바지,기타 바지,남자,173,99,적당함,34 
2379,MMCPC505-DG,바지,기타 바지,남자,180,70,적당함,30 
2380,MMCPC505-DG,바지,기타 바지,남자,181,64,적당함,28 
2381,MMCPC505-DG,바지,기타 바지,남자,174,63,적당함,28 
2382,MMCPC505-DG,바지,기타 바지,남자,183,91,적당함,34 
2383,MMCPC505-DG,바지,기타 바지,남자,179,82,적당함,34 
2384,MMCPC505-DG,바지,기타 바지,남자,181,90,적당함,32 
2385,MMCPC505-DG,바지,기타 바지,남자,170,80,적당함,34 
2386,MMCPC505-DG,바지,기타 바지,남자,177,66,적당함,30 
2387,MMCPC505-DG,바지,기타 바지,남자,179,80,적당함,32 
2388,MMCPC505-DG,바지,기타 바지,남자,173,72,적당함,30 
2389,MMCPC505-DG,바지,기타 바지,남자,175,65,적당함,28 
2390,MMCPC505-DG,바지,기타 바지,남자,183,86,큼,34 
2391,MMCPC505-DG,바지,기타 바지,남자,185,75,적당함,30 
2392,MMCPC505-DG,바지,기타 바지,남자,188,90,적당함,38 
2393,MMCPC505-DG,바지,기타 바지,남자,170,57,적당함,28 
2394,MMCPC505-DG,바지,기타 바지,남자,177,72,적당함,30 
2395,MMCPC505-DG,바지,기타 바지,남자,181,83,적당함,32 
2396,MMCPC505-DG,바지,기타 바지,남자,181,100,적당함,36 
2397,MMCPC505-DG,바지,기타 바지,남자,184,84,적당함,34 
2398,MMCPC505-DG,바지,기타 바지,남자,178,75,적당함,32 
2399,MMCPC505-DG,바지,기타 바지,남자,176,80,큼,34 
2400,MMCPC505-DG,바지,기타 바지,남자,179,76,적당함,30 
2401,MMCPC505-DG,바지,기타 바지,남자,177,66,적당함,30 
2402,MMCPC505-DG,바지,기타 바지,남자,174,70,적당함,32 
2403,MMCPC505-DG,바지,기타 바지,남자,175,62,적당함,28 
2404,MMCPC505-DG,바지,기타 바지,남자,173,63,적당함,30 
2405,MMCPC505-DG,바지,기타 바지,남자,186,82,적당함,34 
2406,MMCPC505-DG,바지,기타 바지,남자,180,78,적당함,30 
2407,MMCPC505-DG,바지,기타 바지,남자,173,80,적당함,30 
1003,MMCPC505-BE,바지,기타 바지,남자,181,73,적당함,34 
1004,MMCPC505-BE,바지,기타 바지,남자,176,76,적당함,32 
1005,MMCPC505-BE,바지,기타 바지,남자,180,90,큼,40 
1006,MMCPC505-BE,바지,기타 바지,남자,178,74,큼,32 
1007,MMCPC505-BE,바지,기타 바지,남자,175,75,적당함,32 
1008,MMCPC505-BE,바지,기타 바지,남자,177,73,적당함,30 
1009,MMCPC505-BE,바지,기타 바지,여자,172,88,적당함,36 
1010,MMCPC505-BE,바지,기타 바지,남자,191,80,큼,36 
1011,MMCPC505-BE,바지,기타 바지,남자,174,65,적당함,30 
1012,MMCPC505-BE,바지,기타 바지,남자,183,80,큼,34 
1013,MMCPC505-BE,바지,기타 바지,남자,176,62,적당함,28 
1014,MMCPC505-BE,바지,기타 바지,남자,176,87,큼,34 
1015,MMCPC505-BE,바지,기타 바지,여자,163,60,적당함,28 
1016,MMCPC505-BE,바지,기타 바지,남자,171,60,적당함,28 
1017,MMCPC505-BE,바지,기타 바지,남자,179,74,큼,32 
1018,MMCPC505-BE,바지,기타 바지,남자,173,82,적당함,30 
1019,MMCPC505-BE,바지,기타 바지,남자,183,84,적당함,34 
1020,MMCPC505-BE,바지,기타 바지,남자,186,84,큼,34 
1021,MMCPC505-BE,바지,기타 바지,남자,175,68,큼,30 
1022,MMCPC505-BE,바지,기타 바지,남자,178,66,작음,28 
1023,MMCPC505-BE,바지,기타 바지,여자,161,43,적당함,26 
1024,MMCPC505-BE,바지,기타 바지,남자,175,55,적당함,28 
1025,MMCPC505-BE,바지,기타 바지,남자,180,68,큼,30 
1026,MMCPC505-BE,바지,기타 바지,남자,178,78,적당함,32 
1027,MMCPC505-BE,바지,기타 바지,여자,164,60,적당함,28 
1028,MMCPC505-BE,바지,기타 바지,남자,174,72,적당함,30 
1029,MMCPC505-BE,바지,기타 바지,남자,179,71,적당함,30 
1030,MMCPC505-BE,바지,기타 바지,남자,179,71,적당함,32 
1031,MMCPC505-BE,바지,기타 바지,남자,185,110,적당함,36 
1032,MMCPC505-BE,바지,기타 바지,남자,178,75,적당함,30 
1033,MMCPC505-BE,바지,기타 바지,남자,188,70,적당함,32 
1034,MMCPC505-BE,바지,기타 바지,남자,178,72,적당함,32 
1035,MMCPC505-BE,바지,기타 바지,남자,179,95,적당함,34 
1036,MMCPC505-BE,바지,기타 바지,남자,173,99,적당함,34 
1037,MMCPC505-BE,바지,기타 바지,남자,177,78,큼,32 
1038,MMCPC505-BE,바지,기타 바지,남자,174,115,적당함,42 
1039,MMCPC505-BE,바지,기타 바지,남자,175,71,적당함,30 
1040,MMCPC505-BE,바지,기타 바지,남자,178,63,적당함,30 
1041,MMCPC505-BE,바지,기타 바지,남자,181,96,적당함,34 
1042,MMCPC505-BE,바지,기타 바지,남자,175,60,적당함,28 
1043,MMCPC505-BE,바지,기타 바지,남자,172,65,적당함,30 
1044,MMCPC505-BE,바지,기타 바지,남자,177,79,큼,32 
1045,MMCPC505-BE,바지,기타 바지,남자,178,75,적당함,36 
1046,MMCPC505-BE,바지,기타 바지,남자,180,74,적당함,32 
1047,MMCPC505-BE,바지,기타 바지,남자,171,68,큼,30 
1048,MMCPC505-BE,바지,기타 바지,남자,182,98,적당함,36 
1049,MMCPC505-BE,바지,기타 바지,남자,168,60,적당함,28 
1050,MMCPC505-BE,바지,기타 바지,남자,179,77,적당함,32 
1051,MMCPC505-BE,바지,기타 바지,남자,182,70,적당함,30 
1052,MMCPC505-BE,바지,기타 바지,남자,160,90,적당함,38 
1053,MMCPC505-BE,바지,기타 바지,남자,184,80,적당함,32 
1054,MMCPC505-BE,바지,기타 바지,남자,176,73,적당함,28 
1055,MMCPC505-BE,바지,기타 바지,남자,170,64,적당함,30 
1056,MMCPC505-BE,바지,기타 바지,남자,184,75,적당함,32 
1057,MMCPC505-BE,바지,기타 바지,남자,170,68,큼,28 
1058,MMCPC505-BE,바지,기타 바지,남자,180,70,큼,30 
1059,MMCPC505-BE,바지,기타 바지,남자,176,106,큼,40 
1060,MMCPC505-BE,바지,기타 바지,남자,171,65,적당함,28 
1061,MMCPC505-BE,바지,기타 바지,남자,172,61,적당함,28 
1062,MMCPC505-BE,바지,기타 바지,남자,182,70,적당함,32 
1063,MMCPC505-BE,바지,기타 바지,남자,165,70,적당함,30 
1064,MMCPC505-BE,바지,기타 바지,남자,178,68,적당함,30 
1065,MMCPC505-BE,바지,기타 바지,남자,174,69,적당함,28 
1066,MMCPC505-BE,바지,기타 바지,남자,176,83,적당함,32 
1067,MMCPC505-BE,바지,기타 바지,남자,177,75,적당함,30 
1068,MMCPC505-BE,바지,기타 바지,남자,182,78,큼,34 
1069,MMCPC505-BE,바지,기타 바지,여자,159,69,큼,32 
1070,MMCPC505-BE,바지,기타 바지,남자,178,80,적당함,34 
1071,MMCPC505-BE,바지,기타 바지,남자,170,72,큼,30 
1072,MMCPC505-BE,바지,기타 바지,남자,179,71,적당함,32 
1073,MMCPC505-BE,바지,기타 바지,남자,186,80,적당함,32 
1074,MMCPC505-BE,바지,기타 바지,남자,167,64,적당함,28 
1075,MMCPC505-BE,바지,기타 바지,남자,183,54,적당함,30 
1076,MMCPC505-BE,바지,기타 바지,남자,178,67,적당함,28 
1077,MMCPC505-BE,바지,기타 바지,남자,180,80,적당함,34 
1078,MMCPC505-BE,바지,기타 바지,남자,179,68,큼,32 
1079,MMCPC505-BE,바지,기타 바지,남자,170,72,적당함,30 
1080,MMCPC505-BE,바지,기타 바지,남자,177,61,적당함,30 
1081,MMCPC505-BE,바지,기타 바지,남자,174,70,적당함,32 
1082,MMCPC505-BE,바지,기타 바지,남자,185,80,적당함,32 
1083,MMCPC505-BE,바지,기타 바지,남자,178,70,큼,30 
1084,MMCPC505-BE,바지,기타 바지,남자,173,105,적당함,36 
1085,MMCPC505-BE,바지,기타 바지,남자,168,64,적당함,30 
2408,MMCPC505-BE,바지,기타 바지,남자,181,73,적당함,34 
2409,MMCPC505-BE,바지,기타 바지,남자,176,76,적당함,32 
2410,MMCPC505-BE,바지,기타 바지,남자,180,90,큼,40 
2411,MMCPC505-BE,바지,기타 바지,남자,178,74,큼,32 
2412,MMCPC505-BE,바지,기타 바지,남자,175,75,적당함,32 
2413,MMCPC505-BE,바지,기타 바지,남자,177,73,적당함,30 
2414,MMCPC505-BE,바지,기타 바지,여자,172,88,적당함,36 
2415,MMCPC505-BE,바지,기타 바지,남자,191,80,큼,36 
2416,MMCPC505-BE,바지,기타 바지,남자,174,65,적당함,30 
2417,MMCPC505-BE,바지,기타 바지,남자,183,80,큼,34 
2418,MMCPC505-BE,바지,기타 바지,남자,176,62,적당함,28 
2419,MMCPC505-BE,바지,기타 바지,남자,176,87,큼,34 
2420,MMCPC505-BE,바지,기타 바지,여자,163,60,적당함,28 
2421,MMCPC505-BE,바지,기타 바지,남자,171,60,적당함,28 
2422,MMCPC505-BE,바지,기타 바지,남자,179,74,큼,32 
